Worker_ID,Age,Industry,Job_Role,Years_Experience,AI_Tools_Used_Daily,AI_Hours_Per_Day,AI_Adoption_Level,Perceived_Usefulness,Skill_Anxiety_Score,Work_Hours_Per_Week,Meetings_Per_Week,Deep_Work_Hours,Interruptions_Per_Day,Sleep_Hours_Per_Night,Physical_Activity_Days,Stress_Level,Job_Satisfaction,Cognitive_Load_Score,Remote_Work_Ratio,Productivity_Score,Burnout_Label
2389,32,Education,Teacher,5.8,7,4.6,3,10,6,41.6,5,6.0,12,5.9,2,5,7,2,0.16,92.1,No Risk
2390,26,Education,Academic Advisor,3.4,7,5.4,3,9,4,45.5,9,3.4,8,6.7,2,7,7,2,0.42,67.9,No Risk
2391,26,Finance,Portfolio Manager,1.4,3,1.8,1,8,7,50.7,9,3.3,14,5.5,0,8,6,4,0.36,59.0,At Risk
2392,22,Technology,QA Engineer,0.0,1,0.8,0,4,10,46.8,7,4.4,19,6.6,1,9,3,4,0.83,57.3,At Risk
2393,34,Finance,Portfolio Manager,11.3,2,2.3,1,6,6,45.9,10,2.1,14,4.9,2,7,3,3,0.55,65.0,At Risk
2394,48,Technology,DevOps Engineer,25.0,5,2.0,1,7,6,37.1,12,2.7,21,6.5,2,4,3,5,0.56,79.0,No Risk
2395,34,Legal,Legal Analyst,15.2,3,2.0,1,6,4,45.0,14,0.5,8,7.2,5,5,7,4,0.77,60.8,No Risk
2396,37,Finance,Risk Manager,17.1,5,2.2,1,4,5,40.3,6,3.5,16,7.9,1,5,6,3,0.54,55.8,No Risk
2397,46,Technology,Software Engineer,22.1,5,3.2,2,7,4,41.6,6,3.3,18,6.7,2,5,5,4,0.39,69.3,No Risk
2398,32,Technology,DevOps Engineer,9.8,4,1.5,1,3,4,53.5,3,3.4,15,6.8,2,9,4,3,0.84,51.4,At Risk
2399,51,Healthcare,Medical Researcher,26.8,6,3.8,2,6,1,40.9,11,3.8,9,6.5,1,3,3,1,0.37,73.4,No Risk
2400,51,Healthcare,Radiologist,25.9,3,2.3,1,2,5,38.9,5,2.1,13,7.4,4,6,3,3,0.26,45.0,No Risk
2401,34,Finance,Compliance Officer,13.8,7,5.0,3,10,2,51.0,6,3.6,16,6.2,2,4,7,5,0.31,64.5,No Risk
2402,30,Technology,Data Scientist,8.2,7,6.2,3,10,5,41.2,3,5.3,18,7.2,5,6,9,3,0.67,80.2,No Risk
2403,41,Finance,Accountant,17.1,4,3.6,2,9,3,42.6,13,4.5,16,5.5,4,6,5,4,0.51,78.9,No Risk
2404,32,Finance,Compliance Officer,8.1,1,0.3,0,2,5,59.4,7,2.3,12,5.1,3,6,3,4,0.2,40.2,No Risk
2405,26,Education,Teacher,1.6,3,2.5,1,7,6,44.2,11,4.8,14,6.7,3,7,6,2,0.31,83.0,No Risk
2406,45,Healthcare,Radiologist,20.6,0,2.6,0,6,6,49.4,16,3.9,16,6.8,1,4,6,3,0.14,77.8,No Risk
2407,45,Finance,Financial Analyst,24.7,5,2.6,1,8,4,65.6,17,1.4,13,5.2,2,8,3,5,0.8,54.9,At Risk
2408,36,Technology,Data Scientist,16.8,5,4.9,2,8,5,48.6,9,3.4,12,6.6,2,6,8,6,0.46,72.5,No Risk
2409,25,Creative,Art Director,4.2,8,3.1,2,10,1,51.2,12,3.7,11,5.4,4,7,6,4,0.52,74.2,No Risk
2410,25,Finance,Accountant,0.0,4,1.6,1,5,10,48.0,6,2.0,11,6.0,2,9,4,4,0.42,60.3,At Risk
2411,36,Education,Professor,16.0,4,3.1,2,9,2,44.4,12,1.5,15,7.1,2,6,5,5,0.43,68.6,No Risk
2412,31,Technology,Data Scientist,6.5,2,2.5,1,6,6,46.5,10,3.2,15,6.6,2,5,8,3,0.69,71.6,No Risk
2413,32,Healthcare,Physician,7.0,4,1.9,1,4,6,44.1,6,3.8,7,4.8,3,5,3,4,0.31,61.1,No Risk
2414,43,Technology,Data Scientist,20.2,6,3.5,2,4,5,39.7,9,3.0,14,7.7,2,6,5,6,0.78,58.6,No Risk
2415,41,Healthcare,Medical Researcher,17.3,0,0.2,0,3,4,50.7,9,1.4,13,6.0,0,5,3,3,0.23,49.7,No Risk
2416,46,Creative,Copywriter,24.2,4,4.1,2,7,3,32.5,8,4.1,14,5.0,5,2,5,3,0.66,67.9,No Risk
2417,27,Finance,Compliance Officer,1.9,6,6.0,3,9,6,48.6,10,3.2,15,6.8,1,7,7,4,0.64,65.1,No Risk
2418,32,Technology,Data Scientist,10.9,6,4.6,3,10,4,46.3,10,3.5,12,6.7,2,6,6,5,0.71,78.8,No Risk
2419,41,Technology,QA Engineer,18.9,3,1.7,1,9,3,37.2,6,1.9,17,5.7,1,9,5,4,0.73,52.2,At Risk
2420,39,Finance,Risk Manager,16.5,4,3.3,2,9,5,52.0,8,3.8,18,6.2,1,7,4,4,0.68,71.8,At Risk
2421,47,Technology,Data Scientist,23.6,7,3.3,2,9,7,38.8,6,3.6,16,7.9,2,7,6,3,0.67,81.0,No Risk
2422,38,Technology,Product Manager,14.3,8,5.1,3,10,3,45.2,9,3.0,10,7.0,5,3,10,4,0.57,74.3,No Risk
2423,50,Education,Academic Advisor,27.8,7,5.6,3,10,4,54.3,9,1.4,16,8.0,1,6,6,5,0.33,68.4,No Risk
2424,39,Finance,Risk Manager,18.9,2,1.3,0,5,5,28.6,6,5.0,11,7.1,3,4,4,2,0.58,73.4,No Risk
2425,43,Finance,Portfolio Manager,23.0,7,4.7,3,10,3,57.1,3,3.1,13,6.4,3,8,6,6,0.65,75.7,At Risk
2426,32,Creative,Art Director,6.3,3,1.7,1,7,6,45.2,11,5.2,12,7.8,1,6,3,4,0.04,67.3,No Risk
2427,35,Technology,Product Manager,9.9,2,1.9,1,6,6,43.0,11,2.4,9,5.7,4,4,6,2,0.73,64.4,No Risk
2428,42,Creative,Copywriter,19.7,2,1.6,1,5,4,34.5,7,4.2,17,6.5,1,7,5,2,0.32,60.9,No Risk
2429,48,Finance,Financial Analyst,25.2,2,1.6,1,7,6,46.2,11,3.6,19,7.1,1,8,4,3,0.6,60.9,At Risk
2430,41,Legal,Lawyer,22.0,8,4.7,3,10,3,48.7,14,1.6,11,6.5,6,5,3,5,0.76,75.5,No Risk
2431,34,Healthcare,Nurse,8.3,2,1.9,1,9,6,49.9,12,4.6,7,7.3,4,4,6,1,0.4,90.5,No Risk
2432,46,Legal,Paralegal,21.9,8,5.2,3,9,4,44.7,9,3.3,7,6.5,7,3,6,1,0.65,87.0,No Risk
2433,22,Creative,UX Designer,0.5,7,5.5,3,10,8,40.7,8,4.7,12,7.3,1,5,9,2,0.55,80.0,No Risk
2434,24,Finance,Accountant,0.0,6,4.7,3,10,10,51.0,9,0.9,14,5.5,3,7,6,7,0.63,51.8,At Risk
2435,40,Creative,Video Producer,17.0,3,2.9,1,4,5,40.9,7,2.5,13,6.4,4,5,2,4,0.23,54.6,No Risk
2436,35,Finance,Accountant,11.9,7,4.5,3,10,2,52.5,6,3.7,13,5.6,7,4,10,4,0.67,80.6,No Risk
2437,40,Finance,Compliance Officer,17.1,5,3.5,2,8,4,38.8,9,4.2,18,6.1,5,4,10,6,0.57,84.4,No Risk
2438,36,Finance,Financial Analyst,12.1,7,5.3,3,10,6,54.9,17,2.7,14,4.4,5,6,7,5,0.44,68.0,No Risk
2439,40,Healthcare,Physician,17.4,1,0.3,0,7,6,55.9,12,4.4,13,5.7,1,8,6,2,0.29,61.8,No Risk
2440,28,Technology,QA Engineer,7.7,4,3.9,2,6,2,45.7,8,1.2,15,7.0,3,2,5,5,0.71,70.1,No Risk
2441,40,Healthcare,Medical Researcher,16.6,4,4.6,2,7,2,57.8,5,2.5,14,5.0,0,8,5,5,0.33,58.7,At Risk
2442,43,Healthcare,Radiologist,23.9,4,3.1,2,10,4,53.0,7,2.5,20,4.9,1,10,7,5,0.08,55.7,At Risk
2443,45,Education,Curriculum Designer,22.9,7,5.1,3,9,2,51.2,7,2.3,12,5.5,2,6,7,6,0.11,68.6,No Risk
2444,51,Legal,Paralegal,27.3,2,0.0,0,1,6,43.9,8,2.4,16,5.0,2,6,6,2,0.72,34.3,No Risk
2445,37,Finance,Risk Manager,14.0,3,1.8,1,8,4,41.1,7,1.0,15,7.8,0,6,6,4,0.68,68.8,No Risk
2446,37,Finance,Financial Analyst,19.5,6,3.1,2,9,5,56.6,12,1.3,14,5.7,5,6,6,1,0.73,73.1,No Risk
2447,23,Technology,Data Scientist,1.2,2,2.3,1,6,10,53.5,5,0.9,17,7.5,4,10,1,5,0.7,55.6,Burned Out
2448,31,Technology,QA Engineer,6.2,5,1.7,1,6,5,37.1,6,4.1,16,6.8,0,7,5,3,0.69,62.3,No Risk
2449,33,Technology,DevOps Engineer,12.8,3,1.8,1,10,3,46.4,12,1.6,15,6.4,3,7,6,2,0.45,63.6,No Risk
2450,43,Finance,Financial Analyst,21.1,9,4.7,3,10,4,42.0,7,3.4,19,6.1,3,9,8,4,0.8,65.7,No Risk
2451,30,Technology,Data Scientist,8.8,9,4.7,3,8,4,52.3,7,4.1,13,5.5,2,6,6,4,0.5,76.3,No Risk
2452,41,Creative,UX Designer,20.0,1,0.2,0,4,5,50.0,7,2.3,13,4.3,0,7,1,7,0.48,39.4,At Risk
2453,35,Healthcare,Physician,9.9,2,1.0,0,6,7,31.5,13,0.5,15,6.6,3,5,4,4,0.85,49.7,No Risk
2454,34,Finance,Compliance Officer,9.9,3,4.0,1,8,3,44.8,9,3.7,11,6.3,2,5,6,5,0.49,64.9,No Risk
2455,37,Healthcare,Radiologist,14.2,4,2.0,1,3,6,48.9,6,2.8,13,7.1,4,4,5,6,0.2,64.3,No Risk
2456,32,Technology,QA Engineer,9.4,9,5.2,3,9,3,49.2,13,5.3,21,6.3,7,6,6,4,0.68,87.4,No Risk
2457,32,Finance,Portfolio Manager,11.7,1,1.4,0,2,7,58.3,5,3.0,22,6.0,1,9,2,7,0.68,44.7,Burned Out
2458,22,Healthcare,Radiologist,0.1,7,3.5,2,9,8,34.4,17,2.6,10,6.8,3,5,5,4,0.17,81.7,No Risk
2459,33,Healthcare,Nurse,9.0,2,0.3,0,2,9,54.8,6,2.3,15,6.5,2,10,3,3,0.12,34.7,At Risk
2460,31,Finance,Portfolio Manager,9.2,8,6.9,3,10,3,41.4,11,3.5,14,6.0,5,5,6,4,0.66,79.1,No Risk
2461,31,Creative,Video Producer,9.3,7,6.4,3,10,2,31.4,3,5.3,11,6.8,5,2,6,3,0.1,95.9,No Risk
2462,38,Legal,Compliance Manager,13.5,8,4.7,3,10,5,51.1,9,5.3,14,5.9,5,4,7,4,0.63,85.8,No Risk
2463,40,Healthcare,Health Admin,15.0,3,1.0,0,1,6,43.0,9,3.8,14,5.0,2,8,4,2,0.14,45.9,At Risk
2464,37,Healthcare,Radiologist,14.8,3,2.3,1,4,5,46.2,9,0.5,16,5.9,4,7,5,5,0.19,48.4,At Risk
2465,43,Healthcare,Health Admin,16.6,1,0.8,0,5,6,48.2,5,2.3,12,6.7,3,6,4,3,0.35,56.1,No Risk
2466,40,Technology,Data Scientist,15.9,5,4.4,2,10,4,51.4,5,2.3,17,6.8,3,5,6,4,0.82,81.4,No Risk
2467,33,Finance,Risk Manager,11.2,4,2.4,1,6,4,41.3,8,3.7,9,7.9,3,4,4,1,0.63,74.2,No Risk
2468,31,Technology,Software Engineer,11.4,6,5.1,3,5,2,55.0,11,2.1,14,7.0,4,6,6,4,0.68,61.9,No Risk
2469,38,Finance,Risk Manager,12.3,5,4.5,2,9,4,30.9,11,3.1,23,6.7,6,6,8,3,0.65,75.4,No Risk
2470,40,Healthcare,Physician,15.4,6,3.2,2,4,3,46.2,4,2.5,8,5.1,1,8,4,3,0.12,55.9,At Risk
2471,46,Technology,Data Scientist,23.8,8,5.4,3,6,3,57.5,10,4.3,16,7.0,1,7,5,3,0.71,69.5,No Risk
2472,45,Creative,Video Producer,20.5,6,4.0,2,10,4,49.3,6,4.2,12,8.4,1,6,4,3,0.14,89.6,No Risk
2473,31,Creative,Art Director,10.5,2,3.1,1,4,7,45.9,3,3.5,9,6.0,2,6,5,5,0.56,52.5,No Risk
2474,34,Education,Academic Advisor,11.2,4,8.0,2,9,3,44.2,10,4.1,13,6.3,2,5,7,5,0.21,77.2,No Risk
2475,40,Healthcare,Radiologist,17.9,7,5.2,3,10,3,51.3,8,4.9,12,6.6,5,3,8,5,0.37,73.5,No Risk
2476,44,Legal,Lawyer,22.7,6,3.5,2,6,3,44.8,10,3.1,10,5.5,6,4,4,3,0.36,72.6,No Risk
2477,43,Technology,DevOps Engineer,21.6,5,3.7,2,8,2,52.0,9,4.4,15,5.9,2,5,9,3,0.5,77.1,No Risk
2478,34,Education,Teacher,11.0,6,5.4,3,9,8,44.3,8,5.4,10,6.7,3,5,6,4,0.04,78.6,No Risk
2479,25,Technology,Product Manager,1.6,4,4.0,2,8,5,59.2,10,3.6,12,7.7,1,8,5,4,0.7,60.3,At Risk
2480,27,Education,Professor,6.2,6,4.8,3,9,5,52.9,13,2.9,10,5.2,2,10,6,3,0.17,52.9,At Risk
2481,37,Technology,Software Engineer,15.9,2,2.0,1,5,7,60.0,5,4.4,16,5.2,5,7,3,3,0.56,70.4,At Risk
2482,38,Legal,Paralegal,15.5,6,3.4,2,7,2,43.9,11,3.8,12,6.5,4,6,3,3,0.6,69.8,No Risk
2483,26,Creative,UX Designer,5.6,5,1.5,1,4,7,55.3,9,1.6,13,5.7,0,7,4,4,0.48,51.9,At Risk
2484,35,Technology,Data Scientist,12.3,4,3.8,2,10,2,36.9,5,2.9,13,5.9,4,6,5,3,0.61,88.7,No Risk
2485,40,Finance,Risk Manager,17.2,2,3.2,1,5,3,51.3,5,4.9,10,5.7,5,4,3,3,0.89,76.8,No Risk
2486,26,Creative,Video Producer,6.8,2,3.5,1,4,6,44.6,10,3.0,11,5.4,2,7,4,4,0.42,60.2,At Risk
2487,44,Healthcare,Physician,23.0,3,0.6,0,3,4,45.0,8,3.2,12,7.2,3,5,8,2,0.19,65.4,No Risk
2488,32,Legal,Contract Specialist,10.5,3,2.7,1,5,7,51.3,7,2.9,9,5.6,5,6,6,3,0.49,66.4,No Risk
2489,45,Healthcare,Radiologist,20.8,0,1.0,0,3,5,49.9,10,4.3,11,6.6,2,5,5,5,0.28,73.7,No Risk
2490,31,Finance,Portfolio Manager,13.4,7,4.7,3,10,4,55.2,7,2.7,16,4.0,3,8,4,6,0.45,57.1,At Risk
2491,27,Finance,Portfolio Manager,1.7,2,1.6,1,5,6,48.3,8,4.1,14,8.1,3,6,3,1,0.73,70.8,No Risk
2492,31,Technology,Data Scientist,8.1,4,4.1,2,7,3,51.3,11,4.2,14,4.8,2,6,7,6,0.62,69.4,No Risk
2493,34,Education,Researcher,11.7,2,0.3,0,5,3,42.2,9,4.2,11,6.2,2,5,5,4,0.28,67.9,No Risk
2494,32,Finance,Financial Analyst,7.1,0,0.6,0,5,4,38.8,13,2.4,16,6.8,4,3,5,3,0.63,69.0,No Risk
2495,33,Healthcare,Radiologist,10.3,7,5.1,3,9,3,49.8,9,4.6,11,6.0,3,8,7,5,0.59,78.0,No Risk
2496,38,Healthcare,Health Admin,14.2,6,5.9,3,10,5,31.3,6,4.8,10,6.4,2,4,5,3,0.45,87.6,No Risk
2497,34,Healthcare,Health Admin,13.6,9,5.3,3,10,4,51.9,7,3.4,11,5.0,4,4,3,5,0.27,65.8,No Risk
2498,34,Legal,Paralegal,14.4,3,3.0,1,8,3,52.5,4,4.2,12,6.7,4,6,6,4,0.41,68.3,No Risk
2499,22,Creative,UX Designer,0.3,0,1.1,0,5,10,49.0,9,2.9,20,5.5,5,7,4,4,0.21,55.5,At Risk
2500,38,Finance,Portfolio Manager,13.2,0,6.9,0,4,5,39.1,8,4.5,13,7.0,4,4,6,5,0.45,60.4,No Risk
2501,34,Legal,Lawyer,15.0,7,4.6,2,6,8,30.6,9,3.1,8,7.1,5,5,7,5,0.65,71.8,No Risk
2502,48,Education,Researcher,23.2,8,4.7,3,7,3,53.7,11,4.3,10,6.9,5,8,7,4,0.39,64.2,No Risk
2503,27,Healthcare,Nurse,6.5,6,7.1,3,10,5,42.2,6,4.7,17,6.2,3,7,5,4,0.41,76.4,No Risk
2504,22,Creative,Brand Strategist,0.4,5,1.8,1,6,8,35.2,4,2.4,15,6.4,3,9,3,2,0.41,57.7,At Risk
2505,40,Technology,Product Manager,16.0,3,2.2,1,5,6,53.1,16,1.5,10,6.2,3,5,4,4,0.51,52.5,No Risk
2506,38,Technology,Product Manager,15.2,1,2.3,0,4,7,33.2,10,1.4,21,9.0,3,5,4,3,0.57,58.1,No Risk
2507,27,Legal,Lawyer,5.9,7,4.7,3,10,4,47.1,15,3.4,19,6.4,1,6,7,3,0.37,90.0,No Risk
2508,23,Finance,Portfolio Manager,0.2,3,3.1,1,9,10,59.7,9,4.0,18,6.8,0,10,6,8,0.39,63.6,Burned Out
2509,47,Legal,Lawyer,23.5,5,5.4,2,6,5,41.7,14,3.3,21,6.6,3,8,3,4,0.6,57.7,At Risk
2510,46,Legal,Legal Analyst,21.8,9,6.0,3,10,3,40.0,9,4.6,13,5.8,4,3,7,3,0.85,85.4,No Risk
2511,22,Technology,Product Manager,0.8,8,5.9,3,10,9,52.6,18,3.2,24,4.0,4,8,8,6,0.4,75.9,At Risk
2512,31,Legal,Contract Specialist,6.6,0,0.2,0,5,4,46.6,10,0.9,7,7.8,4,4,4,2,0.39,64.6,No Risk
2513,48,Finance,Accountant,24.4,1,0.4,0,7,4,30.7,11,2.6,12,7.6,5,4,6,3,0.78,69.6,No Risk
2514,31,Healthcare,Physician,9.1,4,4.1,2,10,4,47.4,5,4.2,8,6.8,0,7,6,5,0.24,70.0,No Risk
2515,31,Healthcare,Medical Researcher,6.3,6,3.1,2,9,4,56.4,19,3.5,14,8.7,1,7,4,3,0.18,69.0,No Risk
2516,33,Creative,Video Producer,9.2,4,4.8,2,8,1,58.2,11,3.6,15,7.5,0,6,5,6,0.22,76.6,No Risk
2517,26,Technology,Data Scientist,5.0,2,1.7,1,5,4,43.4,7,4.2,11,5.2,4,9,5,1,0.49,59.9,No Risk
2518,22,Finance,Risk Manager,0.0,6,5.2,3,10,8,52.5,11,4.0,16,6.2,3,7,6,4,0.59,76.9,No Risk
2519,43,Education,Researcher,22.4,5,3.1,2,6,3,51.3,7,3.7,12,7.0,0,5,5,4,0.26,67.8,No Risk
2520,22,Education,Academic Advisor,0.3,6,4.7,3,10,10,56.6,11,1.1,11,7.1,1,10,6,6,0.21,54.0,At Risk
2521,37,Education,Teacher,11.9,4,2.2,1,5,5,44.8,7,3.5,9,6.6,6,4,6,3,0.05,68.8,No Risk
2522,42,Technology,Software Engineer,17.5,3,2.3,1,3,5,55.9,6,4.3,15,5.8,0,9,1,4,0.24,49.9,At Risk
2523,23,Finance,Portfolio Manager,0.5,5,1.8,1,9,9,39.7,6,1.7,20,5.4,3,6,5,4,0.65,59.9,No Risk
2524,28,Finance,Accountant,7.8,6,4.6,3,7,4,54.7,8,2.5,14,6.9,1,6,3,2,0.88,68.5,No Risk
2525,45,Legal,Legal Analyst,23.9,2,2.1,1,2,9,37.5,8,3.9,13,6.7,2,7,3,3,0.4,57.6,At Risk
2526,39,Technology,Software Engineer,15.6,0,1.5,0,5,4,29.7,7,4.1,13,5.6,4,2,5,3,0.52,63.9,No Risk
2527,30,Technology,Software Engineer,9.0,5,1.7,1,5,5,50.4,7,1.4,17,7.9,1,7,3,6,0.63,42.9,At Risk
2528,45,Creative,Video Producer,25.1,7,5.4,3,10,2,72.1,6,3.7,9,6.3,1,8,6,6,0.29,64.6,At Risk
2529,45,Technology,DevOps Engineer,20.7,7,4.9,3,10,1,51.1,11,4.1,21,7.9,3,4,7,4,0.67,85.8,No Risk
2530,37,Creative,UX Designer,10.3,7,6.8,3,10,4,46.8,9,3.1,10,5.6,3,3,8,5,0.15,81.8,No Risk
2531,28,Education,Curriculum Designer,3.8,4,3.1,2,7,7,56.9,7,3.6,13,6.1,4,4,5,6,0.43,66.3,No Risk
2532,32,Legal,Contract Specialist,8.0,9,4.5,3,10,7,44.9,7,1.1,10,4.9,1,7,4,1,0.82,68.9,No Risk
2533,37,Finance,Financial Analyst,12.9,0,0.1,0,6,5,29.9,13,3.5,17,5.7,7,4,4,1,0.68,58.2,No Risk
2534,33,Technology,Data Scientist,10.3,6,5.7,3,10,3,56.0,5,3.1,10,5.8,3,7,7,4,0.57,70.1,No Risk
2535,43,Education,Researcher,17.9,3,3.5,1,9,6,57.9,4,4.0,8,7.7,4,5,3,6,0.52,73.4,No Risk
2536,23,Legal,Contract Specialist,2.2,6,4.4,2,8,9,48.0,8,2.8,16,5.5,3,7,4,5,0.84,62.3,At Risk
2537,23,Education,Professor,0.0,2,1.0,0,5,10,46.5,11,0.5,10,6.6,3,5,2,6,0.12,56.2,At Risk
2538,36,Technology,Data Scientist,15.4,0,0.0,0,5,6,39.1,8,0.7,17,4.4,1,5,5,2,0.83,56.0,No Risk
2539,31,Education,Curriculum Designer,11.5,2,1.7,1,7,7,44.2,4,3.3,10,4.9,5,6,6,2,0.58,68.6,No Risk
2540,30,Education,Teacher,6.3,1,2.2,0,1,5,45.8,7,3.0,15,8.7,1,4,3,3,0.33,52.1,No Risk
2541,22,Healthcare,Radiologist,1.7,3,2.3,1,8,5,45.9,9,3.5,12,6.8,3,5,9,4,0.1,72.6,No Risk
2542,35,Education,Professor,14.6,3,0.5,0,5,6,44.3,13,1.8,8,5.5,3,6,4,2,0.25,54.1,No Risk
2543,35,Legal,Paralegal,10.6,2,0.8,0,8,3,25.0,6,0.8,17,5.4,3,2,8,3,0.7,68.5,No Risk
2544,40,Healthcare,Nurse,18.8,7,4.7,3,10,5,49.8,9,1.9,14,5.8,4,8,4,5,0.25,65.6,At Risk
2545,36,Technology,QA Engineer,12.7,6,6.3,3,10,7,37.9,5,3.2,11,7.0,3,3,8,3,0.67,82.1,No Risk
2546,34,Healthcare,Medical Researcher,11.0,7,5.4,3,10,3,52.3,10,3.2,11,7.3,3,6,7,3,0.19,76.8,No Risk
2547,44,Technology,Data Scientist,20.4,5,3.5,2,6,6,55.5,9,4.0,16,5.7,2,7,7,6,0.48,61.9,At Risk
2548,25,Finance,Risk Manager,0.6,7,5.0,3,10,9,53.0,6,3.5,17,6.9,2,10,5,3,0.88,75.7,At Risk
2549,39,Finance,Portfolio Manager,17.9,7,5.9,3,8,6,39.3,7,2.6,16,6.6,5,4,8,5,0.43,57.1,No Risk
2550,22,Technology,QA Engineer,3.3,5,3.3,2,4,4,40.3,5,2.3,14,5.0,0,5,6,2,0.67,63.8,No Risk
2551,28,Finance,Portfolio Manager,3.3,4,1.6,1,8,7,45.0,11,3.0,17,7.4,3,8,5,5,0.8,66.1,At Risk
2552,25,Technology,QA Engineer,4.0,2,1.7,1,6,6,52.3,5,3.6,15,6.8,6,5,5,2,0.64,65.0,No Risk
2553,41,Legal,Contract Specialist,16.9,3,1.6,1,7,3,53.5,13,2.0,11,9.0,4,1,7,4,0.26,54.9,No Risk
2554,34,Creative,Video Producer,10.5,6,5.1,3,10,3,51.4,12,2.5,13,6.4,2,8,6,4,0.52,60.6,No Risk
2555,35,Technology,DevOps Engineer,9.7,4,3.9,2,6,5,39.3,6,3.2,11,5.0,3,9,5,3,0.54,65.0,At Risk
2556,26,Creative,Art Director,5.0,5,5.2,2,9,3,56.4,7,5.5,14,6.5,3,8,7,4,0.47,85.7,No Risk
2557,33,Healthcare,Radiologist,10.9,1,1.1,0,3,3,43.8,13,1.1,21,5.9,3,7,3,6,0.28,54.4,At Risk
2558,29,Finance,Portfolio Manager,6.2,4,2.2,1,5,3,42.3,16,0.5,20,5.5,4,7,7,5,0.56,58.5,No Risk
2559,38,Technology,Data Scientist,16.5,6,6.1,3,10,2,44.6,2,3.7,14,5.8,3,7,7,6,0.67,62.7,No Risk
2560,27,Healthcare,Radiologist,3.7,2,3.3,1,8,6,33.3,6,3.6,13,6.3,3,6,5,4,0.28,69.3,No Risk
2561,46,Education,Researcher,21.9,5,2.5,1,1,4,54.3,15,1.4,11,7.5,6,5,5,3,0.25,52.7,No Risk
2562,22,Education,Professor,0.5,4,1.5,1,6,10,44.5,15,3.3,14,6.4,1,8,4,4,0.22,59.2,At Risk
2563,29,Technology,DevOps Engineer,7.3,5,3.3,2,10,2,41.5,9,1.4,12,5.1,1,4,7,5,0.82,71.7,No Risk
2564,48,Technology,Product Manager,22.9,7,4.8,3,8,4,53.4,9,3.2,10,6.4,3,7,5,5,0.63,59.2,No Risk
2565,32,Finance,Risk Manager,8.6,6,8.0,3,8,3,54.8,7,3.6,14,6.0,3,9,4,4,0.57,65.1,At Risk
2566,24,Finance,Risk Manager,0.0,2,0.5,0,6,10,30.1,6,3.2,17,7.2,1,3,5,2,0.78,69.2,No Risk
2567,37,Technology,QA Engineer,12.9,4,4.1,2,7,5,59.4,10,3.0,16,6.7,6,3,4,4,0.35,74.7,No Risk
2568,31,Finance,Risk Manager,7.0,3,2.8,1,2,1,63.3,12,2.2,15,7.9,3,5,2,7,0.83,50.4,No Risk
2569,28,Legal,Paralegal,4.0,4,3.8,2,10,2,47.8,10,2.0,8,6.1,2,4,6,3,0.49,83.5,No Risk
2570,26,Creative,Brand Strategist,5.2,7,3.0,2,8,5,48.9,5,3.7,10,6.5,6,3,7,5,0.15,72.1,No Risk
2571,57,Finance,Compliance Officer,35.0,2,1.5,1,7,4,64.6,10,1.2,18,5.6,1,6,5,4,0.62,53.1,No Risk
2572,33,Creative,UX Designer,12.0,6,5.9,3,10,1,39.8,7,2.0,13,6.8,2,5,8,4,0.1,70.1,No Risk
2573,22,Finance,Compliance Officer,1.3,4,4.1,2,10,10,42.8,4,2.5,11,6.2,5,6,3,5,0.61,73.4,At Risk
2574,47,Finance,Compliance Officer,27.0,7,5.1,3,8,2,53.2,11,2.5,20,6.5,4,4,8,6,0.51,64.9,No Risk
2575,40,Technology,Software Engineer,17.2,0,0.2,0,5,4,53.2,7,2.9,19,6.0,4,5,4,3,0.67,60.8,No Risk
2576,29,Healthcare,Radiologist,3.2,2,0.1,0,7,8,44.3,10,4.5,14,6.1,5,7,7,2,0.54,70.6,No Risk
2577,28,Creative,Art Director,6.6,6,3.1,2,5,4,40.5,8,3.3,12,6.0,5,5,5,4,0.43,55.2,No Risk
2578,40,Healthcare,Health Admin,20.5,5,3.7,2,7,3,57.3,10,3.3,9,4.5,4,5,8,6,0.21,65.5,No Risk
2579,33,Finance,Portfolio Manager,8.6,6,3.6,2,10,5,46.9,11,2.5,8,7.5,3,6,6,2,0.58,75.9,No Risk
2580,22,Healthcare,Physician,0.0,6,6.8,3,10,10,48.5,8,4.1,5,6.1,4,4,7,4,0.53,81.5,No Risk
2581,49,Technology,Product Manager,24.5,4,5.5,2,6,4,54.4,11,2.5,13,7.2,3,5,5,4,0.27,71.0,No Risk
2582,32,Legal,Contract Specialist,13.0,2,2.2,1,4,5,57.5,5,2.1,15,4.1,2,5,5,4,0.7,62.1,No Risk
2583,47,Healthcare,Nurse,21.8,8,6.0,3,10,4,50.4,7,2.9,10,5.4,2,6,7,6,0.43,67.2,No Risk
2584,45,Finance,Accountant,21.5,4,4.3,2,9,6,50.8,5,3.0,20,4.9,2,7,5,7,0.58,60.9,At Risk
2585,27,Healthcare,Physician,3.2,2,2.6,1,6,5,53.9,8,4.4,11,5.4,0,6,7,4,0.27,56.5,No Risk
2586,43,Healthcare,Nurse,17.7,8,3.5,2,10,3,45.2,9,3.4,13,7.8,4,4,9,4,0.48,87.8,No Risk
2587,30,Technology,Product Manager,12.8,6,3.4,2,9,4,42.6,11,4.5,16,6.3,4,6,5,3,0.81,91.6,No Risk
